0.49,0.16,7,12,0.29,0.4,0.42,0.24,0.86,0.39,0.7,0.9,0.49,0.65,0.75,0.06,0.18,0.47, 0.7940630797773655
0.49,0.16,7,12,0.29,0.4,0.42,0.24,0.23,0.39,0.7,0.9,0.49,0.65,0.75,0.06,0.18,0.47, 0.7683823529411765
0.3,0.11,7,5,0.01,0.4,0.3,0.24,0.28,0.7,0.19,0.9,0.49,0.65,0.75,0.14,0.18,0.47, 0.8415003024803388
0.49,0.16,7,12,0.29,0.4,0.91,0.24,0.23,0.39,0.7,0.9,0.49,0.65,0.75,0.06,0.6,0.47, 0.881398252184769
0.49,0.16,7,5,0.92,0.4,0.6,0.24,0.23,0.39,0.7,0.49,0.49,0.1,0.75,0.29,0.59,0.47, 0.823049001814882
0.49,0.16,7,12,0.29,0.4,0.42,0.24,0.23,0.39,0.76,0.9,0.49,0.65,0.75,0.06,0.18,0.47, 0.8528500619578686
0.49,0.16,7,12,0.81,0.4,0.23,0.24,0.23,0.39,0.7,0.9,0.83,0.65,0.26,0.06,0.18,0.76, 0.8303886925795053
0.49,0.16,7,11,0.29,0.4,0.42,0.24,0.23,0.39,0.7,0.9,0.49,0.65,0.75,0.32,0.18,0.47, 0.8791277258566979
0.49,0.62,13,12,0.02,0.4,0.42,0.24,0.5,0.91,0.7,0.38,0.42,0.65,0.75,0.06,0.33,0.99, 0.6642156862745098
0.49,0.16,7,12,0.29,0.4,0.3,0.08,0.23,0.39,0.7,0.9,0.49,0.65,0.75,0.06,0.18,0.47, 0.8877358490566039
0.49,0.99,3,4,0.29,0.4,0.42,0.24,0.23,0.79,0.93,0.77,0.49,0.65,0.75,0.07,0.18,0.73, 0.7149721800708143
0.49,0.16,7,12,0.17,0.4,0.3,0.24,0.76,0.39,0.7,0.9,0.71,0.65,0.75,0.06,0.18,0.47, 0.7675120772946861
