0.67,0.6,12,10,0.21,0.62,0.85,0.15,0.94,0.15,0.28,0.65,0.88,0.15,0.18,0.27,0.87,0.88,0.82,0.93,0.37,0.01,0.82, 0.7480225988700565
0.54,0.61,14,6,0.31,0.29,0.62,0.58,0.6,0.99,0.48,0.42,0.44,0.3,0.38,0.69,0.45,0.77,0.72,0.31,0.61,0.14,0.1, 0.714898177920686
0.72,0.07,9,10,0.88,0.24,0.1,0.61,0.6,0.75,0.03,0.84,0.39,0.35,0.26,0.29,0.94,0.63,0.31,0.3,0.7,0.99,0.8, 0.6498371335504886
0.72,0.07,9,10,0.88,0.24,0.1,0.61,0.6,0.75,0.03,0.84,0.39,0.35,0.26,0.29,0.94,0.63,0.31,0.3,0.7,0.99,0.8, 0.7077625570776256
0.72,0.07,9,10,0.88,0.24,0.1,0.61,0.6,0.75,0.03,0.84,0.39,0.35,0.26,0.29,0.94,0.63,0.31,0.3,0.7,0.99,0.8, 0.7618261826182618
0.72,0.07,9,10,0.88,0.24,0.1,0.61,0.6,0.75,0.03,0.84,0.39,0.35,0.26,0.29,0.94,0.63,0.31,0.3,0.7,0.99,0.8, 0.7671081677704193
0.72,0.07,9,10,0.88,0.24,0.1,0.61,0.6,0.75,0.03,0.84,0.39,0.35,0.26,0.29,0.94,0.63,0.31,0.3,0.7,0.99,0.8, 0.7657952069716775
0.72,0.07,9,10,0.88,0.24,0.1,0.61,0.6,0.75,0.03,0.84,0.39,0.35,0.26,0.29,0.94,0.63,0.31,0.3,0.7,0.99,0.8, 0.7444089456869009
0.72,0.07,9,10,0.88,0.24,0.1,0.61,0.6,0.75,0.03,0.84,0.39,0.35,0.26,0.29,0.94,0.63,0.31,0.3,0.7,0.99,0.8, 0.7709750566893424
0.72,0.07,9,10,0.88,0.24,0.1,0.61,0.6,0.75,0.03,0.84,0.39,0.35,0.26,0.29,0.94,0.63,0.31,0.3,0.7,0.99,0.8, 0.7575250836120401
0.59,0.63,9,15,0.18,0.3,0.71,0.23,0.3,0.94,0.34,0.35,0.5,0.46,0.53,0.87,0.32,0.33,0.03,0.59,0.69,0.36,0.99, 0.7444071588366891
0.31,1.0,6,8,0.64,0.67,0.96,0.62,0.4,0.78,0.67,0.28,0.09,0.86,0.85,0.01,0.12,0.47,0.53,0.62,0.78,0.12,0.56, 0.6505016722408027
