0.31,0.63,6,8,0.18,0.67,0.96,0.23,0.4,0.94,0.67,0.35,0.5,0.86,0.53,0.01,0.12,0.33,0.53,0.62,0.78,0.12,0.56, 0.6949058693244741
0.05,0.8,10,9,0.44,0.49,0.48,0.48,0.57,0.88,0.11,0.78,0.87,0.94,0.24,0.14,0.38,0.13,0.39,0.48,0.24,0.51,0.5, 0.6739864864864864
0.54,0.61,14,6,0.31,0.29,0.62,0.58,0.6,0.99,0.48,0.42,0.44,0.3,0.38,0.69,0.45,0.77,0.72,0.31,0.61,0.14,0.1, 0.7390804597701149
0.54,0.61,14,6,0.31,0.29,0.62,0.58,0.6,0.99,0.48,0.42,0.44,0.3,0.38,0.69,0.45,0.77,0.72,0.31,0.61,0.14,0.1, 0.7344444444444446
0.54,0.61,14,6,0.31,0.29,0.62,0.58,0.6,0.99,0.48,0.42,0.44,0.3,0.38,0.69,0.45,0.77,0.72,0.31,0.61,0.14,0.1, 0.7303921568627452
0.54,0.61,14,6,0.31,0.29,0.62,0.58,0.6,0.99,0.48,0.42,0.44,0.3,0.38,0.69,0.45,0.77,0.72,0.31,0.61,0.14,0.1, 0.7748049052396878
0.54,0.61,14,6,0.31,0.29,0.62,0.58,0.6,0.99,0.48,0.42,0.44,0.3,0.38,0.69,0.45,0.77,0.72,0.31,0.61,0.14,0.1, 0.5505050505050505
0.54,0.61,14,6,0.31,0.29,0.62,0.58,0.6,0.99,0.48,0.42,0.44,0.3,0.38,0.69,0.45,0.77,0.72,0.31,0.61,0.14,0.1, 0.7370967741935485
0.54,0.61,14,6,0.31,0.29,0.62,0.58,0.6,0.99,0.48,0.42,0.44,0.3,0.38,0.69,0.45,0.77,0.72,0.31,0.61,0.14,0.1, 0.6467576791808873
0.54,0.61,14,6,0.31,0.29,0.62,0.58,0.6,0.99,0.48,0.42,0.44,0.3,0.38,0.69,0.45,0.77,0.72,0.31,0.61,0.14,0.1, 0.5357815442561206
0.59,1.0,9,15,0.64,0.3,0.71,0.62,0.3,0.78,0.34,0.28,0.09,0.46,0.85,0.87,0.32,0.47,0.03,0.59,0.69,0.36,0.99, 0.7762237762237763
0.67,0.6,12,10,0.21,0.62,0.85,0.15,0.94,0.15,0.28,0.65,0.88,0.15,0.18,0.27,0.87,0.88,0.82,0.93,0.37,0.01,0.82, 0.5220750551876381
