0.69,0.69,5,1,0.64,0.46,0.31,0.51,0.46,0.41,0.0,0.76,0.92,0.84,0.06,0.85,0.11,0.55,0.3,0.04,0.64,0.68,0.56, 0.744299674267101
0.31,1.0,6,8,0.64,0.67,0.96,0.62,0.4,0.78,0.67,0.28,0.09,0.86,0.85,0.01,0.12,0.47,0.53,0.62,0.78,0.12,0.56, 0.6465798045602605
0.99,0.85,7,10,0.4,0.63,0.33,0.13,0.3,0.87,0.29,0.97,0.31,0.32,0.06,0.15,0.58,0.89,0.07,0.8,0.42,0.51,0.38, 0.739413680781759
0.99,0.85,7,10,0.4,0.63,0.33,0.13,0.3,0.87,0.29,0.97,0.31,0.32,0.06,0.15,0.58,0.89,0.07,0.8,0.42,0.51,0.38, 0.723092998955068
0.99,0.85,7,10,0.4,0.63,0.33,0.13,0.3,0.87,0.29,0.97,0.31,0.32,0.06,0.15,0.58,0.89,0.07,0.8,0.42,0.51,0.38, 0.7727777777777778
0.99,0.85,7,10,0.4,0.63,0.33,0.13,0.3,0.87,0.29,0.97,0.31,0.32,0.06,0.15,0.58,0.89,0.07,0.8,0.42,0.51,0.38, 0.7519251925192519
0.99,0.85,7,10,0.4,0.63,0.33,0.13,0.3,0.87,0.29,0.97,0.31,0.32,0.06,0.15,0.58,0.89,0.07,0.8,0.42,0.51,0.38, 0.7808219178082192
0.99,0.85,7,10,0.4,0.63,0.33,0.13,0.3,0.87,0.29,0.97,0.31,0.32,0.06,0.15,0.58,0.89,0.07,0.8,0.42,0.51,0.38, 0.6961414790996785
0.99,0.85,7,10,0.4,0.63,0.33,0.13,0.3,0.87,0.29,0.97,0.31,0.32,0.06,0.15,0.58,0.89,0.07,0.8,0.42,0.51,0.38, 0.808390022675737
0.99,0.85,7,10,0.4,0.63,0.33,0.13,0.3,0.87,0.29,0.97,0.31,0.32,0.06,0.15,0.58,0.89,0.07,0.8,0.42,0.51,0.38, 0.7747014115092291
0.72,0.74,9,10,0.18,0.24,0.85,0.77,0.3,0.75,0.28,0.35,0.5,0.46,0.53,0.29,0.32,0.33,0.03,0.59,0.69,0.36,0.99, 0.6615819209039547
0.67,0.07,9,10,0.88,0.3,0.1,0.21,0.6,0.94,0.03,0.84,0.39,0.35,0.26,0.87,0.94,0.63,0.31,0.3,0.7,0.99,0.8, 0.737791932059448
