0.3,0.6,2,1,0.3,0.75,0.75,0.15,0.98,0.7,0.2,0.85,0.65,0.5,0.75,0.15,0.9,0.64,0.35,0.8,0.4,0.7,0.6, 0.6345514950166113
0.75,0.75,6,1,0.1,0.32,0.75,0.92,0.55,0.35,0.35,0.7,0.05,0.8,0.28,0.15,0.1,0.75,0.1,0.25,0.8,0.2,0.9, 0.6901565995525728
0.15,0.4,9,1,0.1,0.45,0.75,0.21,0.2,0.9,0.6,0.55,0.05,0.59,0.55,0.15,0.4,0.05,0.95,0.75,0.0,0.5,0.65, 0.7539149888143176
0.35,0.75,1,1,0.5,0.7,0.65,0.82,0.65,0.05,0.0,0.85,0.9,0.9,0.55,0.2,0.95,0.15,0.25,0.95,0.35,0.8,0.3, 0.75599128540305
0.75,0.05,7,15,0.9,0.45,0.65,0.15,0.29,0.65,0.35,0.75,0.05,0.2,0.55,0.6,0.1,0.26,1.0,0.3,0.1,0.55,0.65, 0.7367853290183387
0.35,0.75,9,1,0.5,0.7,0.65,0.82,0.41,0.05,0.0,0.85,0.9,0.9,0.2,0.2,0.95,0.15,0.25,0.95,0.35,0.8,0.3, 0.6262626262626263
0.75,0.75,6,1,0.1,0.45,0.65,1.0,0.2,0.05,0.0,0.85,0.05,0.5,0.28,0.15,0.1,0.15,0.1,0.25,0.8,0.2,0.9, 0.4440753045404208
0.96,0.75,9,1,0.5,0.7,0.75,0.82,0.55,0.35,0.35,0.85,0.9,0.9,0.55,0.2,0.95,0.75,0.25,0.95,0.35,0.8,0.3, 0.5614285714285715
0.3,0.6,2,1,0.3,0.75,0.75,0.15,0.72,0.7,0.2,0.85,0.65,0.5,0.55,0.15,0.95,0.15,0.35,0.8,0.4,0.7,0.6, 0.6025236593059936
0.35,0.75,9,1,0.5,0.7,0.65,0.82,0.2,0.05,0.0,0.85,0.9,0.9,0.75,0.2,0.9,0.64,0.25,0.95,0.35,0.8,0.3, 0.7349726775956285
0.75,0.4,5,1,0.68,0.7,0.75,0.15,0.34,0.85,0.95,0.85,0.9,0.5,0.28,0.35,0.7,0.75,0.65,0.9,0.5,0.9,0.55, 0.7432578209277239
0.35,0.75,3,1,0.5,0.7,0.65,0.82,0.2,0.05,0.0,0.85,0.9,0.9,0.55,0.2,0.95,0.15,0.25,0.95,0.35,0.8,0.3, 0.581516095534787
