0.35,0.75,9,1,0.5,0.7,0.65,0.82,0.2,0.05,0.0,0.85,0.9,0.9,0.55,0.2,0.95,0.15,0.25,0.95,0.35,0.8,0.3, 0.6556291390728477
0.3,0.6,2,1,0.3,0.75,0.75,0.15,0.98,0.7,0.2,0.85,0.65,0.8,0.75,0.15,0.9,0.75,0.35,0.8,0.4,0.7,0.6, 0.7426303854875284
0.15,0.4,1,1,0.1,0.45,0.75,0.21,0.65,0.9,0.6,0.55,0.05,0.35,0.55,0.15,0.4,0.05,0.95,0.75,0.0,0.5,0.65, 0.7193268186753529
0.75,0.75,6,8,0.1,0.45,0.75,0.92,0.55,0.35,0.35,0.7,0.75,0.5,0.28,0.26,0.1,0.75,0.1,0.25,0.8,0.2,0.9, 0.7282958199356914
0.75,0.05,7,15,0.9,0.45,0.65,0.15,0.2,0.65,0.35,0.75,0.05,0.2,0.2,0.6,0.1,0.26,1.0,0.3,0.1,0.55,0.65, 0.7174863387978142
0.15,0.75,6,1,0.1,0.45,0.75,0.92,0.55,0.35,0.1,0.7,0.9,0.5,0.28,0.23,0.2,0.75,0.1,0.25,0.8,0.2,0.9, 0.7429854096520764
0.75,0.75,6,1,0.1,0.45,0.75,1.0,0.55,0.35,0.35,0.85,0.05,0.5,0.28,0.15,0.1,0.75,0.1,0.25,0.8,0.2,0.9, 0.6621468926553673
0.75,0.75,6,1,0.63,0.45,0.75,0.92,0.55,0.9,0.35,0.7,0.9,0.5,0.28,0.15,0.1,0.75,0.1,0.25,0.8,0.2,0.9, 0.8048919226393628
0.3,0.6,2,1,0.3,0.75,0.75,0.15,0.98,0.7,0.2,0.85,0.65,0.5,0.75,0.15,0.9,0.64,0.35,0.8,0.4,0.7,0.6, 0.6240437158469946
0.75,0.75,6,1,0.1,0.32,0.75,0.92,0.55,0.35,0.35,0.7,0.05,0.8,0.28,0.15,0.1,0.75,0.1,0.25,0.8,0.2,0.9, 0.6472222222222223
0.75,0.4,5,1,0.68,0.7,0.75,0.15,0.34,0.85,0.95,0.85,0.9,0.5,0.28,0.15,0.7,0.75,0.65,0.9,0.5,0.9,0.55, 0.7640765765765766
0.15,0.81,6,1,0.1,0.45,0.75,0.92,0.55,0.35,0.35,0.7,0.05,0.5,0.93,0.15,0.1,0.15,0.1,0.25,0.8,0.2,0.9, 0.7793263646922183
