0.85,0.72,14,9,0.02,0.3,0.8,0.54,0.88,0.74,0.34,0.62,0.4,0.8,0.31,0.54,0.08,0.06,0.77,0.88,0.43,0.17,0.15, 0.66280353200883
0.66,0.28,9,10,0.45,0.03,0.34,0.31,0.12,0.36,0.07,0.99,0.78,0.45,0.49,0.77,0.07,0.64,0.02,0.56,0.74,0.93,0.34, 0.7118380062305296
0.06,0.78,5,15,0.77,0.06,0.01,0.26,0.37,0.04,0.25,0.51,0.57,0.36,0.03,0.01,0.71,0.38,0.09,0.59,0.75,0.08,0.98, 0.7865990990990991
0.32,0.88,13,8,0.2,0.14,0.61,0.07,0.57,0.66,0.57,0.77,0.79,0.77,0.11,0.55,0.52,0.04,0.92,0.17,0.51,0.7,0.12, 0.6440397350993378
0.4,0.88,2,8,0.2,0.97,0.68,0.99,0.39,0.95,0.25,0.48,0.03,0.41,0.11,0.04,0.88,0.04,0.77,0.8,0.13,0.69,0.78, 0.6689342403628117
0.32,0.13,12,1,0.82,0.65,0.61,0.07,0.57,0.66,0.99,0.51,0.57,0.77,0.82,0.55,0.52,0.07,0.92,0.17,0.51,0.7,0.12, 0.7809684684684685
0.58,0.71,7,8,0.2,0.53,0.56,0.5,0.23,0.75,0.52,0.05,0.57,0.3,0.93,0.58,0.52,0.77,0.53,0.25,0.52,0.05,0.65, 0.6922222222222222
0.32,0.88,12,5,0.62,0.55,0.61,0.07,0.57,0.66,0.25,0.51,0.87,0.77,0.11,0.55,0.9,0.04,0.92,0.17,0.51,0.7,0.12, 0.7650273224043715
0.32,0.99,5,15,0.85,0.04,0.69,0.03,0.13,0.11,0.29,0.11,0.72,0.64,0.61,0.41,0.52,0.19,0.64,0.5,0.53,0.75,0.82, 0.7200000000000001
0.75,0.08,12,8,0.2,0.55,0.61,0.07,0.57,0.66,0.25,0.51,0.57,0.06,0.11,0.55,0.14,0.04,0.92,0.17,0.51,0.7,0.12, 0.9303797468354431
0.22,0.14,12,3,0.04,0.78,0.76,0.22,0.62,0.59,0.25,0.51,0.48,0.12,0.11,1.0,0.52,0.24,0.76,0.1,0.83,0.46,0.89, 0.7792642140468228
0.32,0.88,10,8,0.2,0.55,0.61,0.07,0.25,0.66,0.13,0.67,0.57,0.15,0.3,0.55,0.36,0.04,0.92,0.17,0.51,0.7,0.12, 0.6301742919389978
