0.32,0.78,14,8,0.02,0.53,0.8,0.5,0.23,0.39,0.34,0.62,0.57,0.8,0.03,0.58,0.71,0.06,0.09,0.59,0.75,0.08,0.98,0.740800866
0.85,0.71,14,8,0.02,0.53,0.8,0.5,0.23,0.74,0.34,0.62,0.4,0.8,0.31,0.58,0.08,0.06,0.77,0.88,0.43,0.17,0.15,0.681089744
0.32,0.78,14,8,0.02,0.53,0.8,0.5,0.23,0.39,0.34,0.62,0.57,0.8,0.31,0.58,0.71,0.06,0.09,0.59,0.75,0.08,0.98,0.722751323
0.85,0.71,14,8,0.02,0.53,0.8,0.5,0.23,0.74,0.34,0.62,0.87,0.8,0.03,0.58,0.08,0.06,0.77,0.88,0.43,0.17,0.15,0.413291796
0.85,0.72,14,1,0.02,0.53,0.68,0.5,0.23,0.74,0.34,0.62,0.57,0.8,0.31,0.58,0.08,0.06,0.77,0.8,0.13,0.69,0.78,0.732795699
0.32,0.71,14,8,0.02,0.53,0.8,0.5,0.23,0.65,0.34,0.62,0.4,0.93,0.31,0.58,0.08,0.06,0.77,0.88,0.43,0.17,0.15,0.702270382
0.32,0.72,14,9,0.2,0.53,0.8,0.5,0.88,0.66,0.34,0.05,0.64,0.8,0.31,0.5,0.08,0.82,0.53,0.25,0.52,0.05,0.65,0.742473118
0.85,0.71,15,8,0.02,0.53,0.8,0.12,0.23,0.74,0.34,0.62,0.4,0.8,0.31,0.58,0.08,0.77,0.77,0.88,0.43,0.17,0.15,0.640608035
0.85,0.71,10,9,0.2,0.3,0.8,0.34,0.23,0.11,0.34,0.84,0.44,0.8,0.61,0.58,0.08,0.78,0.64,0.5,0.53,0.75,0.82,0.705291005
0.96,0.72,14,8,0.02,0.53,0.8,0.5,0.23,0.74,0.34,0.62,0.4,0.64,0.31,0.58,0.08,0.06,0.77,0.88,0.43,0.17,0.15,0.457482993
0.22,0.14,14,3,0.02,0.53,0.76,0.5,0.24,0.59,0.34,0.62,0.4,0.8,0.78,1,0.08,0.24,0.76,0.1,0.83,0.46,0.89,0.766226623
0.85,0.71,14,8,0.02,0.53,0.8,0.54,0.23,0.74,0.34,0.51,0.77,0.8,0.31,0.58,0.08,0.06,0.77,0.88,0.43,0.17,0.15,0.652365237
