0.35,0.95,2,1,0.45,0.85,0.65,0.27,0.38,0.09,0.15,0.1,0.1,0.4,0.9,0.5,0.5,0.05,0.7,0.3,0.3,0.1,0.85, 0.7817059483726151
0.35,0.95,6,1,0.1,0.65,0.45,0.5,0.05,0.69,0.15,0.2,0.1,0.55,0.76,0.4,0.7,0.5,0.25,0.45,0.8,0.15,0.2, 0.49999999999999994
0.35,0.95,2,1,0.45,0.85,0.65,0.27,0.38,0.09,0.15,0.1,0.1,0.4,0.9,0.5,0.5,0.05,0.7,0.3,0.3,0.1,0.85, 0.7025316455696203
0.35,0.95,6,1,0.1,0.65,0.45,0.5,0.05,0.69,0.15,0.2,0.1,0.55,0.76,0.4,0.7,0.5,0.25,0.45,0.8,0.15,0.2, 0.7106164383561643
0.35,0.95,6,1,0.1,0.85,0.45,0.5,0.38,0.5,0.1,0.1,0.9,0.55,0.39,0.4,0.7,0.5,0.25,0.45,0.8,0.15,0.2, 0.7060988433228181
0.35,0.95,6,1,0.1,0.85,0.45,0.5,0.38,0.5,0.1,0.1,0.9,0.55,0.39,0.4,0.7,0.5,0.25,0.45,0.8,0.15,0.2, 0.7133123689727463
0.1,0.85,2,1,0.45,0.65,0.45,0.5,0.05,0.05,0.15,0.2,0.1,0.55,0.9,0.5,0.5,0.91,0.7,0.3,0.3,0.1,0.85, 0.7581168831168831
0.35,0.95,2,1,0.45,0.65,0.65,0.5,0.05,0.09,0.1,0.2,0.1,0.4,0.9,0.5,0.78,0.05,0.7,0.3,0.3,0.1,0.85, 0.7814207650273225
0.35,0.95,6,1,0.1,0.84,0.45,0.5,0.38,0.5,0.15,0.1,0.9,0.55,0.39,0.4,0.7,0.5,0.25,0.45,0.8,0.15,0.2, 0.6914648212226067
0.35,0.85,6,1,0.15,0.65,0.55,0.7,0.37,0.05,0.15,0.1,0.1,0.55,0.9,0.5,0.5,0.05,0.7,0.3,0.3,0.1,0.85, 0.592959295929593
0.1,0.96,7,1,0.45,0.85,0.55,0.3,0.38,0.05,0.1,0.1,0.9,0.4,0.9,0.5,0.5,0.05,0.7,0.3,0.3,0.1,0.85, 0.8002322880371661
0.35,0.95,9,1,0.1,0.85,0.45,0.5,0.05,0.5,0.1,0.2,0.9,0.55,0.39,0.4,0.7,0.5,0.25,0.45,0.8,0.15,0.2, 0.7965517241379311
