0.35,0.95,6,1,0.1,0.65,0.45,0.5,0.05,0.69,0.15,0.2,0.1,0.55,0.76,0.4,0.7,0.5,0.25,0.45,0.8,0.15,0.2, 0.7120726495726496
0.35,0.85,6,1,0.15,0.65,0.55,0.7,0.37,0.05,0.15,0.1,0.1,0.55,0.9,0.5,0.5,0.05,0.7,0.3,0.3,0.1,0.85, 0.5568982880161127
0.35,0.95,6,1,0.1,0.65,0.45,0.5,0.05,0.69,0.15,0.2,0.1,0.55,0.76,0.4,0.7,0.5,0.25,0.45,0.8,0.15,0.2, 0.7417465388711396
0.35,0.85,6,1,0.15,0.65,0.55,0.7,0.37,0.05,0.15,0.1,0.1,0.55,0.9,0.5,0.5,0.05,0.7,0.3,0.3,0.1,0.85, 0.6070234113712375
0.35,0.95,2,1,0.45,0.85,0.65,0.27,0.38,0.09,0.94,0.1,0.1,0.4,0.9,0.5,0.5,0.05,0.7,0.3,0.3,0.1,0.85, 0.7491525423728813
0.35,0.95,2,1,0.45,0.85,0.65,0.27,0.44,0.09,0.15,0.1,0.1,0.4,0.9,0.5,0.5,0.05,0.7,0.3,0.3,0.1,0.85, 0.8096885813148789
0.35,0.95,6,1,0.1,0.85,0.45,0.5,0.38,0.5,0.1,0.1,0.49,0.55,0.39,0.4,0.7,0.5,0.25,0.45,0.8,0.15,0.2, 0.6252759381898455
0.1,0.85,2,1,0.45,0.65,0.45,0.27,0.05,0.05,0.15,0.2,0.1,0.55,0.9,0.5,0.5,0.38,0.7,0.3,0.3,0.1,0.85, 0.6638702460850112
0.21,0.95,2,1,0.45,0.85,0.65,0.5,0.38,0.09,0.15,0.1,0.1,0.4,0.9,0.5,0.5,0.05,0.7,0.3,0.3,0.1,0.85, 0.7322222222222222
0.35,0.95,6,1,0.1,0.84,0.45,0.5,0.38,0.09,0.15,0.1,0.9,0.55,0.39,0.4,0.7,0.5,0.25,0.45,0.8,0.15,0.2, 0.618969298245614
0.35,0.95,3,1,0.45,0.85,0.65,0.27,0.38,0.5,0.15,0.1,0.1,0.4,0.9,0.5,0.5,0.05,0.7,0.3,0.3,0.1,0.85, 0.6411075612353567
0.47,0.96,2,1,0.45,0.85,0.55,0.27,0.38,0.09,0.1,0.1,0.9,0.4,0.9,0.5,0.5,0.05,0.7,0.3,0.3,0.1,0.85, 0.7770345596432553
