0.81,0.47,7,11,0.46,0.72,0.2,0.71,0.59,0.1,0.41,0.47,0.54,0.51,0.65,0.06,0.4,0.93,0.65,0.07,0.49,0.36,0.92, 0.7581369248035915
0.61,0.26,1,4,0.13,0.55,0.53,0.83,0.98,0.07,0.91,0.66,0.98,0.82,0.34,0.66,0.98,0.76,0.97,0.03,0.09,0.2,0.55, 0.7022598870056497
0.07,0.42,11,12,0.49,0.05,0.44,0.0,0.08,0.23,0.28,0.44,0.96,0.8,0.13,0.21,0.22,0.28,0.86,0.27,0.69,0.87,0.89, 0.6919014084507041
0.39,0.09,15,1,0.64,0.9,0.77,0.44,0.94,0.31,0.99,0.05,0.94,0.73,0.42,0.81,0.64,0.47,0.37,0.75,0.26,0.85,0.53, 0.7071794871794873
0.07,0.42,11,12,0.49,0.05,0.44,0.0,0.08,0.23,0.28,0.83,0.96,0.44,0.13,0.21,0.22,0.28,0.78,0.83,0.45,0.16,0.61, 0.7719594594594593
0.15,0.34,4,5,0.62,0.41,0.45,0.26,0.76,0.33,0.48,0.2,0.44,0.32,0.88,0.58,0.63,0.06,0.37,0.75,0.26,0.85,0.53, 0.7146542827657378
0.07,0.42,11,11,0.46,0.05,0.44,0.0,0.08,0.23,0.28,0.99,0.54,0.44,0.13,0.21,0.22,0.28,0.65,0.07,0.49,0.36,0.92, 0.7593856655290102
0.81,0.47,7,12,0.49,0.31,0.2,0.71,0.59,0.1,0.41,0.47,0.96,0.51,0.65,0.06,0.4,0.93,0.37,0.75,0.26,0.85,0.53, 0.7411699779249448
0.05,0.42,11,12,0.49,0.05,0.44,0.0,0.08,0.23,0.28,0.44,0.88,0.44,0.13,0.82,0.22,0.55,0.74,0.48,0.17,0.67,0.79, 0.6920415224913494
0.67,0.97,3,2,0.74,0.16,0.7,0.37,0.31,0.91,0.37,0.23,0.96,0.16,0.71,0.21,0.93,0.28,0.37,0.75,0.26,0.85,0.53, 0.7093621399176954
0.03,0.42,11,12,0.1,0.05,0.44,0.0,0.08,0.23,0.28,0.44,0.11,0.44,0.13,0.21,0.22,0.28,0.37,1.0,0.89,0.11,0.65, 0.7362869198312235
0.07,0.52,6,14,0.49,0.66,0.09,0.87,0.03,0.67,0.15,0.34,0.96,0.41,0.86,0.97,0.42,0.8,0.37,0.75,0.26,0.85,0.53, 0.648876404494382
