0.81,0.95,15,9,0.33,1.0,0.47,0.67,0.23,0.01,0.11,0.45,0.02,0.23,0.68,0.92,0.37,0.78,0.69,0.09,0.52,0.58,0.16, 0.6263796909492273
0.81,0.9,15,9,0.33,0.27,0.15,0.67,0.23,0.01,0.12,0.29,0.02,0.23,0.68,0.92,0.37,0.78,0.69,0.09,0.52,0.58,0.16, 0.7302839116719243
0.88,0.95,8,9,0.33,0.27,0.47,0.34,0.23,0.01,0.52,0.45,0.08,0.23,0.09,0.92,0.37,0.88,0.57,0.12,0.14,0.55,0.39, 0.7172523961661342
0.78,0.95,8,9,0.33,0.25,0.15,0.34,0.23,0.25,0.12,0.45,0.08,0.23,0.42,0.92,0.37,0.88,0.69,0.09,0.52,0.58,0.16, 0.6706081081081082
0.78,0.95,8,9,0.33,0.25,0.15,0.34,0.23,0.21,0.71,0.45,0.71,0.23,0.72,0.92,0.37,0.88,0.69,0.09,0.52,0.58,0.16, 0.8405017921146953
0.78,0.95,7,9,0.33,0.27,0.47,0.34,0.23,0.01,0.12,0.45,0.08,0.23,0.66,0.92,0.37,0.23,0.69,0.09,0.52,0.58,0.16, 0.7471655328798187
0.16,0.95,8,9,0.33,0.27,0.5,0.34,0.73,0.01,0.12,0.45,0.08,0.23,0.79,0.92,0.37,0.03,0.62,0.56,0.55,0.98,0.7, 0.705251875669882
0.78,0.95,8,9,0.24,0.25,0.47,0.34,0.23,0.01,0.52,0.45,0.08,0.23,0.72,0.2,0.37,0.88,0.69,0.09,0.52,0.58,0.16, 0.7051705170517052
0.64,0.95,15,9,0.33,0.25,0.91,0.67,0.23,0.01,0.12,0.45,0.02,0.23,0.79,0.95,0.66,0.24,0.04,0.08,0.91,0.01,0.51, 0.6777408637873754
0.78,0.8,8,9,0.33,0.27,0.47,0.34,0.23,0.01,0.12,0.45,0.08,0.23,0.72,0.92,0.37,0.88,0.69,0.09,0.52,0.58,0.16, 0.7094155844155844
0.78,0.95,15,9,0.78,0.27,0.15,0.34,0.23,0.0,0.52,0.15,0.02,0.74,0.68,0.92,0.37,0.68,0.38,0.87,0.89,0.08,0.42, 0.7200220022002201
0.78,0.95,8,9,0.33,0.27,0.47,0.34,0.23,0.01,0.12,0.45,0.08,0.23,0.72,0.92,0.37,0.88,0.69,0.09,0.52,0.58,0.16, 0.7227722772277226
