0.78,0.95,15,9,0.33,0.27,0.15,0.34,0.23,0.01,0.12,0.45,0.02,0.23,0.79,0.92,0.37,0.88,0.69,0.09,0.52,0.58,0.16, 0.7575757575757575
0.37,0.54,4,3,0.73,0.92,0.04,0.78,0.23,0.25,0.55,0.01,0.02,0.11,0.53,0.16,0.63,0.85,0.57,0.12,0.14,0.55,0.39, 0.7036423841059603
0.37,0.54,4,1,0.73,0.25,0.04,0.78,0.51,0.25,0.52,0.01,0.02,0.45,0.09,0.16,0.63,0.85,0.57,0.12,0.14,0.55,0.39, 0.7543554006968641
0.81,0.27,10,3,0.24,0.92,0.47,0.65,0.23,0.92,0.41,0.15,0.08,0.11,0.53,0.95,0.66,0.78,0.04,0.08,0.91,0.01,0.51, 0.7869415807560137
0.81,0.95,15,9,0.33,0.25,0.15,0.34,0.23,0.01,0.52,0.45,0.02,0.23,0.79,0.92,0.37,0.78,0.69,0.09,0.52,0.58,0.16, 0.6327956989247312
0.78,0.27,10,12,0.24,0.27,0.83,0.65,0.51,0.92,0.12,0.15,0.08,0.45,0.09,0.95,0.66,0.88,0.04,0.08,0.91,0.01,0.51, 0.7438764643237487
0.81,0.78,15,10,0.24,0.19,0.97,0.67,0.73,0.92,0.22,0.29,0.08,0.28,0.68,0.16,0.15,0.58,0.62,0.56,0.55,0.98,0.7, 0.6727777777777778
0.79,0.27,10,12,0.72,0.25,0.47,0.65,0.51,0.9,0.52,0.15,0.89,0.51,0.09,0.95,0.66,0.75,0.04,0.08,0.91,0.01,0.51, 0.7332233223322332
0.81,0.27,15,12,0.24,0.25,0.47,0.65,0.51,0.92,0.52,0.37,0.08,0.11,0.72,0.95,0.66,0.24,0.04,0.08,0.91,0.01,0.51, 0.7332214765100672
0.81,0.27,10,1,0.24,0.27,0.8,0.65,0.51,0.92,0.52,0.15,0.08,0.45,0.09,0.95,0.66,0.78,0.04,0.08,0.91,0.01,0.51, 0.7065439672801636
0.51,0.7,14,1,0.76,0.25,0.04,0.79,0.43,0.0,0.52,0.15,0.24,0.09,0.3,0.95,0.97,0.79,0.38,0.87,0.89,0.08,0.42, 0.6411509229098805
0.24,0.27,10,12,0.24,0.27,0.47,0.65,0.51,0.92,0.18,0.49,0.08,0.45,0.09,0.16,0.66,0.78,0.04,0.08,0.91,0.01,0.51, 0.7225705329153606
