0.81,0.95,15,9,0.33,1.0,0.47,0.67,0.23,0.01,0.11,0.45,0.02,0.23,0.68,0.92,0.37,0.78,0.69,0.09,0.52,0.58,0.16, 0.7770419426048565
0.78,0.95,8,9,0.33,0.25,0.15,0.34,0.23,0.25,0.12,0.45,0.08,0.23,0.42,0.92,0.37,0.88,0.69,0.09,0.52,0.58,0.16, 0.7853107344632768
0.88,0.95,15,9,0.33,1.0,0.47,0.24,0.23,0.01,0.52,0.45,0.08,0.23,0.09,0.92,0.37,0.88,0.57,0.12,0.14,0.55,0.39, 0.7624458874458875
0.81,0.95,8,9,0.33,0.27,0.47,0.34,0.23,0.01,0.11,0.45,0.02,0.23,0.68,0.92,0.37,0.78,0.69,0.09,0.52,0.58,0.16, 0.5957966764418378
0.81,0.95,8,15,0.33,0.25,0.47,0.34,0.23,0.21,0.71,0.45,0.71,0.23,0.72,0.92,0.37,0.88,0.69,0.09,0.52,0.58,0.16, 0.47309236947791167
0.78,0.95,15,9,0.33,1.0,0.15,0.67,0.23,0.01,0.11,0.45,0.02,0.23,0.96,0.92,0.37,0.78,0.69,0.09,0.52,0.58,0.16, 0.4163952225841477
0.16,0.95,8,9,0.33,0.27,0.5,0.34,0.73,0.01,0.58,0.45,0.08,0.23,0.68,0.92,0.37,0.03,0.62,0.56,0.55,0.98,0.7, 0.7748049052396878
0.81,0.95,15,9,0.33,1.0,0.47,0.67,0.23,0.01,0.11,0.45,0.02,0.23,0.79,0.92,0.03,0.78,0.69,0.09,0.52,0.58,0.16, 0.7381738173817382
0.81,0.95,15,9,0.33,0.25,0.47,0.67,0.23,0.01,0.12,0.45,0.02,0.23,0.68,0.95,0.37,0.24,0.04,0.08,0.91,0.01,0.51, 0.7206896551724138
0.64,0.95,15,9,0.33,1.0,0.91,0.67,0.23,0.01,0.11,0.45,0.02,0.23,0.79,0.92,0.86,0.78,0.69,0.09,0.52,0.58,0.16, 0.7429378531073446
0.78,0.95,15,9,0.33,0.27,0.15,0.34,0.24,0.0,0.52,0.45,0.02,0.23,0.68,0.92,0.37,0.68,0.38,0.87,0.89,0.08,0.42, 0.7405555555555555
0.81,0.95,15,9,0.78,1.0,0.47,0.67,0.23,0.43,0.11,0.15,0.02,0.74,0.68,0.92,0.37,0.78,0.69,0.09,0.52,0.58,0.16, 0.7472587719298245
