0.57,0.49,2,2,0.75,0.92,0.63,0.83,0.42,0.6,0.6,0.66,0.11,0.24,0.14,0.68,0.03,0.92,0.09,0.18,0.55,0.68,0.82, 0.749721293199554
0.96,0.63,11,2,0.3,0.74,0.97,0.42,0.51,0.38,0.82,0.66,0.11,0.61,0.08,0.69,0.33,0.18,0.61,0.67,0.76,0.67,0.41, 0.715873015873016
0.96,0.61,2,14,0.75,0.98,0.97,0.94,0.51,0.6,0.82,0.66,0.71,0.24,0.6,0.68,0.25,0.68,0.23,0.05,0.78,0.8,0.2, 0.7905844155844156
0.96,0.63,11,14,0.3,0.92,0.97,0.84,0.36,0.38,0.72,0.85,0.11,0.24,0.91,0.82,0.03,0.8,0.07,0.85,0.64,0.16,0.47, 0.7831603229527104
0.96,0.63,11,2,0.3,0.92,0.97,0.42,0.51,0.54,0.72,0.85,0.11,0.08,0.14,0.61,0.03,0.67,0.07,0.85,0.64,0.16,0.47, 0.7001096491228069
0.96,0.63,11,14,0.3,0.92,0.97,0.81,0.51,0.38,0.72,0.85,0.11,0.24,0.39,0.82,0.03,0.8,0.07,0.85,0.64,0.16,0.47, 0.6785714285714285
0.57,0.63,11,14,0.3,0.92,0.63,0.83,0.42,0.6,0.72,0.11,0.37,0.24,0.2,0.47,0.03,0.67,0.09,0.18,0.55,0.68,0.82, 0.8169099756690997
0.96,0.49,11,2,0.78,0.92,0.97,0.84,0.51,0.38,0.6,0.85,0.11,0.24,0.39,0.82,0.03,0.8,0.07,0.85,0.64,0.16,0.47, 0.7698675496688742
0.02,0.7,11,1,0.3,0.28,0.97,0.84,0.1,0.38,0.9,0.11,0.71,0.24,0.05,0.75,0.5,0.67,0.56,0.65,0.56,0.99,0.67, 0.7787456445993032
0.96,0.63,2,11,0.63,0.92,0.97,0.94,0.51,0.6,0.72,0.85,0.11,0.24,0.39,0.82,0.03,0.8,0.07,0.85,0.64,0.16,0.47, 0.8105263157894735
0.96,0.63,11,2,0.3,0.17,0.97,0.42,0.51,0.38,0.72,0.66,0.11,0.61,0.39,0.69,0.03,0.18,0.61,0.67,0.76,0.67,0.41, 0.8027681660899654
0.96,0.63,11,14,0.3,0.92,0.97,0.84,0.51,0.38,0.82,0.85,0.11,0.24,0.08,0.82,0.33,0.8,0.07,0.85,0.64,0.16,0.47, 0.7666666666666667
