0.96,0.7,2,2,0.67,0.98,0.97,0.94,0.81,0.6,0.72,0.11,0.09,0.24,0.14,0.61,0.03,0.92,0.64,0.48,0.69,0.46,0.73, 0.5
0.57,0.63,11,14,0.3,0.92,0.97,0.83,0.81,0.64,0.11,0.85,0.92,0.24,0.39,0.74,0.47,0.36,0.07,0.85,0.64,0.16,0.47, 0.6389793702497285
0.54,0.61,3,1,0.23,0.19,0.97,0.84,0.51,0.38,0.82,0.89,0.09,0.12,0.91,0.68,0.25,0.84,0.23,0.05,0.78,0.8,0.2, 0.8048780487804877
0.51,0.61,3,1,0.23,0.19,0.8,0.84,0.51,0.55,0.82,0.89,0.11,0.12,0.91,0.61,0.25,0.18,0.23,0.05,0.78,0.8,0.2, 0.7660919540229885
0.57,0.63,11,14,0.3,0.92,0.97,0.84,0.51,0.38,0.82,0.85,0.11,0.24,0.39,0.74,0.47,0.8,0.07,0.85,0.64,0.16,0.47, 0.6331236897274632
0.51,0.61,3,1,0.23,0.19,0.8,0.83,0.15,0.64,0.11,0.89,0.92,0.12,0.91,0.68,0.25,0.18,0.23,0.05,0.78,0.8,0.2, 0.7482876712328768
0.57,0.49,9,1,0.75,0.38,0.63,0.83,0.42,0.23,0.6,0.11,0.71,0.46,0.29,0.68,0.47,0.67,0.09,0.18,0.55,0.68,0.82, 0.7901023890784984
0.51,0.61,3,1,0.23,0.38,0.8,0.84,0.51,0.38,0.82,0.89,0.11,0.12,0.91,0.08,0.25,0.18,0.23,0.05,0.78,0.8,0.2, 0.7311475409836065
0.51,0.61,2,6,0.63,0.37,0.8,0.46,0.1,0.98,0.35,0.12,0.28,0.52,0.05,0.3,0.25,0.94,0.56,0.65,0.56,0.99,0.67, 0.7805555555555556
0.16,0.83,3,1,0.23,0.19,0.66,0.28,0.51,0.38,0.82,0.89,0.11,0.12,0.91,0.68,0.47,0.18,0.23,0.05,0.78,0.8,0.2, 0.7919540229885058
0.44,0.8,14,1,0.6,0.74,0.1,0.83,0.81,0.54,0.82,0.66,0.11,0.24,0.91,0.69,0.75,0.18,0.61,0.67,0.76,0.67,0.41, 0.75599128540305
0.51,0.61,3,7,0.23,0.19,0.8,0.84,0.51,0.38,0.24,0.89,0.5,0.12,0.57,0.68,0.25,0.18,0.23,0.05,0.78,0.8,0.2, 0.5236348818255909
